报道时间,省份,城市,新增确诊,新增出院,新增死亡,累计确诊,累计出院,累计死亡
2月7日,江苏,泰州市,1.0,2.0,0.0,31,3.0,0.0
2月7日,江苏,镇江市,1.0,0.0,0.0,11,0.0,0.0
2月7日,江苏,扬州市,2.0,0.0,0.0,21,0.0,0.0
2月7日,江苏,淮安市,3.0,0.0,0.0,39,2.0,0.0
2月7日,江苏,连云港市,2.0,0.0,0.0,27,2.0,0.0
2月7日,江苏,南通市,2.0,0.0,0.0,33,2.0,0.0
2月7日,江苏,苏州市,9.0,0.0,0.0,77,5.0,0.0
2月7日,江苏,常州市,2.0,2.0,0.0,35,5.0,0.0
2月7日,江苏,徐州市,4.0,0.0,0.0,52,3.0,0.0
2月7日,江苏,无锡市,3.0,0.0,0.0,35,1.0,0.0
2月7日,江苏,南京市,5.0,2.0,0.0,64,13.0,0.0
2月7日,吉林,吉林市,0.0,1.0,0.0,7,2.0,0.0
2月7日,吉林,通化市,1.0,0.0,0.0,2,0.0,0.0
2月7日,吉林,四平市,1.0,0.0,1.0,11,0.0,1.0
2月7日,吉林,延边州,1.0,0.0,0.0,5,0.0,0.0
2月7日,吉林,长春市,3.0,0.0,0.0,33,1.0,0.0
2月7日,吉林,公主岭市,0.0,1.0,0.0,4,1.0,0.0
2月7日,安徽,安庆市,6.0,0.0,0.0,74,3.0,0.0
2月7日,安徽,铜陵市,2.0,0.0,0.0,25,2.0,0.0
2月7日,安徽,芜湖市,1.0,0.0,0.0,33,2.0,0.0
2月7日,安徽,六安市,5.0,0.0,0.0,44,1.0,0.0
2月7日,安徽,淮南市,2.0,0.0,0.0,16,2.0,0.0
2月7日,安徽,阜阳市,10.0,0.0,0.0,115,7.0,0.0
2月7日,安徽,蚌埠市,24.0,0.0,0.0,91,0.0,0.0
2月7日,安徽,宿州市,2.0,0.0,0.0,30,0.0,0.0
2月7日,安徽,亳州市,6.0,0.0,0.0,78,5.0,0.0
2月7日,安徽,淮北市,5.0,0.0,0.0,23,0.0,0.0
2月7日,安徽,合肥市,11.0,0.0,0.0,128,7.0,0.0
2月7日,黑龙江,绥化市,10.0,0.0,0.0,42,0.0,3.0
2月7日,黑龙江,牡丹江市,1.0,0.0,0.0,12,0.0,0.0
2月7日,黑龙江,七台河市,1.0,0.0,0.0,11,0.0,0.0
2月7日,黑龙江,佳木斯市,1.0,1.0,0.0,14,1.0,0.0
2月7日,黑龙江,双鸭山市,16.0,0.0,0.0,37,1.0,0.0
2月7日,黑龙江,鸡西市,8.0,0.0,0.0,29,0.0,0.0
2月7日,黑龙江,齐齐哈尔市,1.0,0.0,0.0,28,0.0,0.0
2月7日,黑龙江,哈尔滨市,12.0,0.0,0.0,102,6.0,0.0
2月7日,河南,安阳市,0.0,2.0,0.0,51,2.0,0.0
2月7日,河南,三门峡市,0.0,1.0,0.0,10,2.0,0.0
2月7日,河南,平顶山市,0.0,0.0,1.0,51,0.0,1.0
2月7日,河南,新乡市,0.0,4.0,0.0,47,4.0,0.0
2月7日,河南,济源市,1.0,0.0,0.0,4,0.0,0.0
2月7日,河南,驻马店市,8.0,0.0,0.0,116,2.0,0.0
2月7日,河南,周口市,1.0,9.0,0.0,75,10.0,0.0
2月7日,河南,信阳市,12.0,0.0,0.0,205,9.0,0.0
2月7日,河南,商丘市,7.0,1.0,0.0,79,1.0,0.0
2月7日,河南,南阳市,7.0,0.0,0.0,144,5.0,3.0
2月7日,河南,许昌市,2.0,0.0,0.0,30,0.0,0.0
2月7日,河南,焦作市,1.0,0.0,0.0,20,0.0,0.0
2月7日,河南,鹤壁市,1.0,0.0,0.0,13,0.0,0.0
2月7日,河南,安阳市,3.0,0.0,0.0,51,0.0,0.0
2月7日,河南,平顶山市,5.0,0.0,0.0,51,0.0,0.0
2月7日,河南,洛阳市,3.0,2.0,0.0,26,2.0,0.0
2月7日,河南,开封市,2.0,1.0,0.0,22,1.0,0.0
2月7日,河南,郑州市,10.0,4.0,0.0,149,29.0,0.0
2月7日,四川,巴中市,1.0,0.0,0.0,20,0.0,0.0
2月7日,四川,宜宾市,1.0,0.0,0.0,10,0.0,0.0
2月7日,四川,南充市,1.0,0.0,0.0,32,2.0,0.0
2月7日,四川,乐山市,1.0,0.0,0.0,4,0.0,0.0
2月7日,四川,内江市,1.0,0.0,0.0,18,0.0,0.0
2月7日,四川,绵阳市,1.0,0.0,0.0,26,1.0,0.0
2月7日,四川,泸州市,1.0,0.0,0.0,16,0.0,0.0
2月7日,四川,达州市,3.0,3.0,0.0,26,4.0,0.0
2月7日,四川,广安市,3.0,0.0,0.0,33,1.0,0.0
2月7日,四川,甘孜州,5.0,0.0,0.0,19,0.0,0.0
2月7日,四川,成都市,5.0,6.0,0.0,135,25.0,1.0
2月7日,山东,聊城市,5.0,0.0,0.0,23,0.0,0.0
2月7日,山东,德州市,1.0,0.0,0.0,35,2.0,0.0
2月7日,山东,临沂市,3.0,2.0,0.0,42,3.0,0.0
2月7日,山东,威海市,1.0,0.0,0.0,39,5.0,0.0
2月7日,山东,泰安市,2.0,0.0,0.0,21,1.0,0.0
2月7日,山东,济宁市,3.0,0.0,0.0,40,4.0,0.0
2月7日,山东,潍坊市,6.0,0.0,0.0,30,0.0,0.0
2月7日,山东,烟台市,1.0,2.0,0.0,39,2.0,0.0
2月7日,山东,枣庄市,2.0,0.0,0.0,22,0.0,0.0
2月7日,山东,淄博市,1.0,0.0,0.0,16,0.0,0.0
2月7日,山东,青岛市,2.0,0.0,0.0,56,5.0,0.0
2月7日,山东,济南市,5.0,0.0,0.0,49,3.0,0.0
2月7日,广西,地市明细不详,0.0,3.0,0.0,0,32.0,3.0
2月7日,广西,来宾市,1.0,0.0,0.0,2,0.0,0.0
2月7日,广西,百色市,1.0,0.0,0.0,5,0.0,0.0
2月7日,广西,桂林市,1.0,0.0,0.0,43,5.0,0.0
2月7日,广西,南宁市,1.0,0.0,0.0,36,0.0,0.0
2月7日,河北,保定市,1.0,0.0,0.0,21,4.0,0.0
2月7日,河北,廊坊市,1.0,0.0,0.0,17,4.0,0.0
2月7日,河北,承德市,1.0,0.0,0.0,7,0.0,0.0
2月7日,河北,张家口市,1.0,0.0,0.0,13,1.0,0.0
2月7日,河北,秦皇岛市,2.0,0.0,0.0,5,0.0,0.0
2月7日,河北,唐山市,2.0,0.0,0.0,19,0.0,0.0
2月7日,河北,沧州市,2.0,0.0,0.0,25,2.0,2.0
2月7日,河北,邯郸市,4.0,0.0,0.0,24,2.0,0.0
2月7日,上海,奉贤区,1.0,1.0,0.0,8,1.0,0.0
2月7日,上海,青浦区,0.0,2.0,0.0,3,2.0,0.0
2月7日,上海,黄浦区,0.0,1.0,0.0,4,1.0,0.0
2月7日,上海,闵行区,0.0,2.0,0.0,10,2.0,0.0
2月7日,上海,静安区,0.0,2.0,0.0,9,2.0,0.0
2月7日,上海,宝山区,1.0,0.0,0.0,15,0.0,0.0
2月7日,上海,杨浦区,1.0,0.0,0.0,7,0.0,0.0
2月7日,上海,长宁区,1.0,1.0,0.0,6,1.0,0.0
2月7日,上海,徐汇区,1.0,0.0,0.0,12,0.0,0.0
2月7日,上海,嘉定区,1.0,0.0,0.0,4,0.0,0.0
2月7日,上海,浦东新区,3.0,6.0,0.0,43,6.0,0.0
2月7日,上海,外地来沪,3.0,6.0,0.0,73,17.0,0.0
2月7日,甘肃,甘南州,1.0,0.0,0.0,3,0.0,0.0
2月7日,甘肃,白银市,2.0,0.0,0.0,5,0.0,0.0
2月7日,甘肃,兰州市,2.0,2.0,0.0,40,5.0,0.0
2月7日,甘肃,天水市,0.0,1.0,0.0,10,1.0,0.0
2月7日,山西,朔州市,0.0,1.0,0.0,6,1.0,0.0
2月7日,山西,吕梁市,0.0,2.0,0.0,9,3.0,0.0
2月7日,山西,临汾市,1.0,0.0,0.0,3,1.0,0.0
2月7日,山西,晋中市,1.0,3.0,0.0,32,5.0,0.0
2月7日,山西,晋城市,1.0,0.0,0.0,8,0.0,0.0
2月7日,山西,阳泉市,1.0,0.0,0.0,5,0.0,0.0
2月7日,山西,太原市,2.0,0.0,0.0,14,1.0,0.0
2月7日,云南,大理州,1.0,0.0,0.0,13,1.0,0.0
2月7日,云南,保山市,1.0,0.0,0.0,12,0.0,0.0
2月7日,天津,滨海新区,1.0,0.0,0.0,2,0.0,0.0
2月7日,重庆,云阳县,0.0,1.0,0.0,27,3.0,0.0
2月7日,重庆,城口县,0.0,1.0,0.0,3,1.0,0.0
2月7日,重庆,开州区,0.0,2.0,0.0,25,2.0,0.0
2月7日,重庆,长寿区,0.0,2.0,0.0,18,2.0,0.0
2月7日,重庆,渝北区,0.0,2.0,0.0,17,2.0,0.0
2月7日,重庆,大渡口区,0.0,1.0,0.0,13,1.0,0.0
2月7日,重庆,忠县,1.0,0.0,0.0,22,1.0,0.0
2月7日,重庆,潼南区,3.0,0.0,0.0,15,0.0,0.0
2月7日,重庆,大足区,1.0,0.0,0.0,9,0.0,0.0
2月7日,重庆,綦江区,1.0,0.0,0.0,15,0.0,0.0
2月7日,重庆,江北区,1.0,0.0,0.0,22,0.0,0.0
2月7日,重庆,渝中区,1.0,0.0,0.0,19,0.0,0.0
2月7日,重庆,万州区,3.0,0.0,0.0,87,2.0,1.0
2月7日,湖北,潜江市,10.0,0.0,0.0,79,0.0,2.0
2月7日,湖北,恩施州,13.0,0.0,0.0,182,10.0,0.0
2月7日,湖北,天门市,25.0,0.0,0.0,176,1.0,10.0
2月7日,湖北,仙桃市,42.0,11.0,0.0,319,11.0,5.0
2月7日,湖北,十堰市,42.0,10.0,0.0,435,24.0,0.0
2月7日,湖北,咸宁市,44.0,3.0,0.0,507,6.0,1.0
2月7日,湖北,荆门市,45.0,3.0,0.0,643,24.0,20.0
2月7日,湖北,宜昌市,47.0,2.0,1.0,641,11.0,8.0
2月7日,湖北,鄂州市,48.0,1.0,0.0,491,9.0,18.0
2月7日,湖北,襄阳市,51.0,19.0,1.0,874,28.0,3.0
2月7日,湖北,黄石市,69.0,6.0,0.0,671,31.0,3.0
2月7日,湖北,随州市,81.0,0.0,0.0,967,9.0,9.0
2月7日,湖北,荆州市,84.0,4.0,0.0,932,24.0,12.0
2月7日,湖北,黄冈市,90.0,6.0,3.0,2051,73.0,36.0
2月7日,湖北,孝感市,255.0,16.0,0.0,2241,25.0,26.0
2月7日,湖北,武汉市,1501.0,103.0,64.0,12316,576.0,541.0
2月6日,广东,汕尾市,0.0,1.0,0.0,6,1.0,0.0
2月6日,河北,廊坊市,0.0,3.0,0.0,16,4.0,0.0
2月6日,河北,张家口市,0.0,1.0,0.0,12,1.0,0.0
2月6日,海南,三亚市,2.0,0.0,1.0,43,6.0,1.0
2月6日,河南,三门峡市,0.0,1.0,0.0,10,1.0,0.0
2月6日,河南,郑州市,0.0,5.0,0.0,139,25.0,0.0
2月6日,辽宁,盘锦市,3.0,0.0,0.0,13,0.0,0.0
2月6日,湖南,岳阳市,0.0,1.0,0.0,100,3.0,0.0
2月6日,湖南,邵阳市,0.0,4.0,0.0,82,7.0,0.0
2月6日,湖南,娄底市,0.0,1.0,0.0,58,4.0,0.0
2月6日,湖南,怀化市,0.0,1.0,0.0,47,7.0,0.0
2月6日,湖南,株洲市,0.0,5.0,0.0,46,7.0,0.0
2月6日,湖南,常德市,0.0,11.0,0.0,74,14.0,0.0
2月6日,湖南,湘潭市,0.0,2.0,0.0,28,7.0,0.0
2月6日,浙江,嘉兴市,0.0,1.0,0.0,38,1.0,0.0
2月6日,浙江,宁波市,0.0,3.0,0.0,139,9.0,0.0
2月6日,浙江,温州市,0.0,8.0,0.0,428,37.0,0.0
2月6日,广东,广州市,0.0,7.0,0.0,296,19.0,0.0
2月6日,广东,深圳市,0.0,6.0,0.0,350,25.0,0.0
2月6日,海南,三亚市,0.0,1.0,0.0,41,6.0,0.0
2月6日,海南,海口市,0.0,2.0,0.0,24,2.0,0.0
2月6日,辽宁,丹东市,0.0,1.0,0.0,11,1.0,0.0
2月6日,河北,沧州市,0.0,2.0,0.0,23,2.0,2.0
2月6日,海南,文昌市,2.0,0.0,0.0,3,0.0,0.0
2月6日,海南,澄迈县,2.0,0.0,0.0,8,0.0,2.0
2月6日,海南,海口市,2.0,0.0,0.0,24,0.0,0.0
2月6日,辽宁,鞍山市,2.0,0.0,0.0,3,0.0,0.0
2月6日,贵州,黔南州,0.0,3.0,0.0,8,3.0,0.0
2月6日,贵州,遵义市,2.0,0.0,0.0,11,0.0,0.0
2月6日,云南,地市明细不详,0.0,1.0,0.0,0,29.0,3.0
2月6日,云南,大理州,2.0,0.0,0.0,12,1.0,0.0
2月6日,云南,昆明市,3.0,0.0,0.0,47,0.0,0.0
2月6日,重庆,万盛区,1.0,0.0,0.0,1,0.0,0.0
2月6日,重庆,奉节县,1.0,0.0,0.0,15,1.0,0.0
2月6日,重庆,垫江县,1.0,0.0,0.0,21,1.0,0.0
2月6日,重庆,梁平区,1.0,0.0,0.0,5,0.0,0.0
2月6日,重庆,合川区,4.0,0.0,0.0,18,0.0,0.0
2月6日,重庆,渝中区,1.0,0.0,0.0,18,0.0,0.0
2月6日,重庆,万州区,2.0,0.0,0.0,84,2.0,1.0
2月6日,江苏,盐城市,0.0,1.0,0.0,17,3.0,0.0
2月6日,江苏,淮安市,0.0,1.0,0.0,36,2.0,0.0
2月6日,江苏,常州市,0.0,1.0,0.0,33,3.0,0.0
2月6日,广东,汕头市,0.0,0.0,0.0,22,3.0,0.0
2月6日,广东,肇庆市,0.0,0.0,0.0,17,1.0,0.0
2月6日,广东,深圳市,0.0,0.0,0.0,350,19.0,0.0
2月6日,广东,佛山市,0.0,0.0,0.0,64,2.0,0.0
2月6日,广东,广州市,0.0,0.0,0.0,296,12.0,0.0
2月6日,四川,遂宁市,0.0,1.0,0.0,7,2.0,0.0
2月6日,湖北,武汉市,0.0,0.0,0.0,10815,473.0,477.0
2月6日,山东,滨州市,0.0,1.0,0.0,14,3.0,0.0
2月6日,山东,德州市,0.0,1.0,0.0,34,2.0,0.0
2月6日,山东,日照市,0.0,2.0,0.0,19,2.0,0.0
2月6日,山东,济宁市,0.0,1.0,0.0,37,4.0,0.0
2月6日,山东,青岛市,0.0,1.0,0.0,54,5.0,0.0
2月6日,山东,菏泽市,1.0,0.0,0.0,17,2.0,0.0
2月6日,山东,威海市,1.0,0.0,0.0,38,5.0,0.0
2月6日,山东,烟台市,1.0,0.0,0.0,38,0.0,0.0
2月6日,山东,济南市,1.0,3.0,0.0,44,3.0,0.0
2月6日,安徽,宣城市,0.0,1.0,0.0,6,2.0,0.0
2月6日,安徽,铜陵市,0.0,1.0,0.0,23,2.0,0.0
2月6日,安徽,合肥市,0.0,2.0,0.0,117,7.0,0.0
2月6日,安徽,亳州市,0.0,3.0,0.0,72,5.0,0.0
2月6日,安徽,阜阳市,0.0,4.0,0.0,105,7.0,0.0
2月6日,上海,奉贤区,1.0,0.0,0.0,7,0.0,0.0
2月6日,上海,普陀区,1.0,0.0,0.0,7,0.0,0.0
2月6日,上海,外地来沪,1.0,0.0,0.0,70,11.0,0.0
2月6日,云南,昭通市,0.0,1.0,0.0,11,1.0,0.0
2月6日,天津,宝坻区,1.0,0.0,0.0,21,0.0,1.0
2月6日,天津,东丽区,1.0,0.0,0.0,4,0.0,0.0
2月6日,天津,西青区,1.0,0.0,0.0,3,0.0,0.0
2月6日,天津,宝坻区,1.0,0.0,0.0,20,0.0,1.0
2月6日,天津,宝坻区,1.0,0.0,0.0,19,0.0,1.0
2月6日,天津,宝坻区,1.0,0.0,0.0,18,0.0,1.0
2月6日,天津,宝坻区,1.0,0.0,0.0,17,0.0,1.0
2月6日,天津,宝坻区,1.0,0.0,0.0,16,0.0,1.0
2月6日,天津,北辰区,1.0,0.0,0.0,1,0.0,0.0
2月6日,河北,邯郸市,0.0,2.0,0.0,20,2.0,0.0
2月6日,陕西,铜川市,0.0,1.0,0.0,12,1.0,0.0
2月6日,江苏,南通市,0.0,2.0,0.0,31,2.0,0.0
2月6日,福建,厦门市,0.0,1.0,0.0,25,1.0,0.0
2月6日,福建,宁德市,2.0,0.0,0.0,22,2.0,0.0
2月6日,福建,莆田市,4.0,0.0,0.0,52,1.0,0.0
2月6日,福建,泉州市,2.0,1.0,0.0,49,4.0,0.0
2月6日,福建,漳州市,1.0,0.0,0.0,21,0.0,0.0
2月6日,福建,福州市,1.0,2.0,0.0,74,6.0,0.0
2月6日,北京,地市明细不详,0.0,7.0,0.0,0,28.0,3.0
2月6日,北京,怀柔区,1.0,0.0,0.0,5,0.0,0.0
2月6日,北京,大兴区,3.0,0.0,0.0,37,4.0,0.0
2月6日,北京,石景山区,4.0,0.0,0.0,13,0.0,0.0
2月6日,北京,海淀区,2.0,0.0,0.0,64,0.0,0.0
2月6日,北京,朝阳区,5.0,0.0,0.0,65,0.0,0.0
2月6日,北京,西城区,5.0,0.0,0.0,41,0.0,0.0
2月6日,北京,东城区,1.0,0.0,0.0,9,0.0,0.0
2月6日,上海,地市明细不详,0.0,0.0,0.0,0,21.0,3.0
2月6日,海南,东方市,1.0,0.0,0.0,3,0.0,0.0
2月6日,内蒙古,锡林郭勒盟,0.0,1.0,0.0,4,1.0,0.0
2月6日,内蒙古,呼伦贝尔市,2.0,0.0,0.0,7,1.0,0.0
2月6日,内蒙古,包头市,2.0,0.0,0.0,11,0.0,0.0
2月6日,陕西,榆林市,1.0,0.0,0.0,2,0.0,0.0
2月6日,陕西,安康市,2.0,0.0,0.0,28,1.0,0.0
2月6日,陕西,汉中市,1.0,0.0,0.0,23,0.0,0.0
2月6日,陕西,西安市,4.0,3.0,0.0,86,4.0,0.0
2月6日,江苏,连云港市,0.0,1.0,0.0,25,2.0,0.0
2月6日,青海,西宁市,1.0,3.0,0.0,21,3.0,0.0
2月6日,宁夏,吴忠市,1.0,0.0,0.0,8,0.0,0.0
2月6日,宁夏,银川市,5.0,0.0,0.0,30,1.0,0.0
2月6日,广东,潮州市,1.0,0.0,0.0,5,0.0,0.0
2月6日,广东,佛山市,1.0,0.0,0.0,64,2.0,0.0
2月6日,广东,揭阳市,1.0,0.0,0.0,10,0.0,0.0
2月6日,广东,阳江市,1.0,0.0,0.0,21,0.0,0.0
2月6日,广东,湛江市,1.0,0.0,0.0,24,4.0,0.0
2月6日,广东,江门市,2.0,0.0,0.0,9,0.0,0.0
2月6日,广东,梅州市,2.0,0.0,0.0,15,0.0,0.0
2月6日,广东,肇庆市,2.0,0.0,0.0,17,1.0,0.0
2月6日,广东,东莞市,3.0,0.0,0.0,49,1.0,0.0
2月6日,广东,惠州市,4.0,0.0,0.0,43,1.0,0.0
2月6日,广东,珠海市,4.0,0.0,0.0,85,4.0,0.0
2月6日,广东,中山市,9.0,0.0,0.0,49,3.0,0.0
2月6日,广东,广州市,18.0,0.0,0.0,296,12.0,0.0
2月6日,广东,深圳市,25.0,0.0,0.0,350,19.0,0.0
2月6日,江西,赣州市,0.0,1.0,0.0,62,2.0,0.0
2月6日,江西,九江市,0.0,1.0,0.0,101,3.0,0.0
2月6日,江西,抚州市,0.0,4.0,0.0,54,5.0,0.0
2月6日,江西,新余市,0.0,1.0,0.0,81,5.0,0.0
2月6日,江西,南昌市,0.0,3.0,0.0,166,10.0,0.0
2月6日,江西,萍乡市,1.0,0.0,0.0,25,2.0,0.0
2月6日,江西,抚州市,2.0,0.0,0.0,54,1.0,0.0
2月6日,江西,赣州市,4.0,0.0,0.0,62,1.0,0.0
2月6日,江西,宜春市,6.0,0.0,0.0,64,4.0,0.0
2月6日,江西,九江市,6.0,0.0,0.0,101,2.0,0.0
2月6日,江西,上饶市,9.0,0.0,0.0,85,5.0,0.0
2月6日,江西,新余市,9.0,0.0,0.0,81,4.0,0.0
2月6日,江西,南昌市,15.0,0.0,0.0,166,7.0,0.0
2月6日,浙江,舟山市,0.0,1.0,0.0,11,3.0,0.0
2月6日,浙江,衢州市,0.0,2.0,0.0,20,2.0,0.0
2月6日,浙江,台州市,2.0,0.0,0.0,146,14.0,0.0
2月6日,浙江,金华市,3.0,2.0,0.0,52,7.0,0.0
2月6日,浙江,绍兴市,3.0,0.0,0.0,39,3.0,0.0
2月6日,浙江,嘉兴市,3.0,0.0,0.0,38,0.0,0.0
2月6日,浙江,温州市,32.0,0.0,0.0,428,29.0,0.0
2月6日,浙江,宁波市,6.0,2.0,0.0,139,6.0,0.0
2月6日,浙江,杭州市,10.0,1.0,0.0,178,15.0,0.0
2月6日,新疆,乌鲁木齐市,3.0,0.0,0.0,19,0.0,0.0
2月6日,新疆,巴音郭楞州,1.0,0.0,0.0,1,0.0,0.0
2月6日,四川,宜宾市,1.0,0.0,0.0,9,0.0,0.0
2月6日,四川,南充市,1.0,2.0,0.0,31,2.0,0.0
2月6日,四川,内江市,1.0,0.0,0.0,17,0.0,0.0
2月6日,四川,绵阳市,1.0,0.0,0.0,25,1.0,0.0
2月6日,四川,甘孜州,2.0,0.0,0.0,14,0.0,0.0
2月6日,四川,泸州市,2.0,0.0,0.0,15,0.0,0.0
2月6日,四川,达州市,3.0,0.0,0.0,23,1.0,0.0
2月6日,四川,巴中市,4.0,0.0,0.0,19,0.0,0.0
2月6日,四川,成都市,5.0,2.0,0.0,130,19.0,1.0
2月6日,湖南,永州市,0.0,3.0,0.0,36,8.0,0.0
2月6日,湖南,益阳市,0.0,2.0,0.0,48,6.0,0.0
2月6日,湖南,张家界市,0.0,2.0,0.0,3,2.0,0.0
2月6日,湖南,岳阳市,0.0,2.0,0.0,100,2.0,0.0
2月6日,湖南,邵阳市,0.0,1.0,0.0,82,3.0,0.0
2月6日,湖南,娄底市,6.0,0.0,0.0,58,3.0,0.0
2月6日,湖南,怀化市,1.0,0.0,0.0,47,6.0,0.0
2月6日,湖南,永州市,2.0,0.0,0.0,36,5.0,0.0
2月6日,湖南,郴州市,1.0,0.0,0.0,31,2.0,0.0
2月6日,湖南,益阳市,1.0,0.0,0.0,48,4.0,0.0
2月6日,湖南,常德市,6.0,0.0,0.0,74,3.0,0.0
2月6日,湖南,岳阳市,4.0,0.0,0.0,100,0.0,0.0
2月6日,湖南,邵阳市,6.0,0.0,0.0,82,2.0,0.0
2月6日,湖南,湘潭市,1.0,0.0,0.0,28,5.0,0.0
2月6日,湖南,株洲市,3.0,0.0,0.0,46,2.0,0.0
2月6日,湖南,衡阳市,4.0,0.0,0.0,47,5.0,0.0
2月6日,湖南,长沙市,15.0,0.0,0.0,201,8.0,0.0
2月6日,江苏,苏州市,0.0,1.0,0.0,68,5.0,0.0
2月6日,江苏,南京市,0.0,1.0,0.0,59,11.0,0.0
2月6日,江苏,泰州市,2.0,0.0,0.0,30,1.0,0.0
2月6日,江苏,镇江市,2.0,0.0,0.0,10,0.0,0.0
2月6日,江苏,盐城市,1.0,0.0,0.0,17,2.0,0.0
2月6日,江苏,淮安市,8.0,0.0,0.0,36,1.0,0.0
2月6日,江苏,连云港市,2.0,0.0,0.0,25,1.0,0.0
2月6日,江苏,南通市,2.0,0.0,0.0,31,0.0,0.0
2月6日,江苏,苏州市,5.0,0.0,0.0,68,4.0,0.0
2月6日,江苏,常州市,3.0,0.0,0.0,33,2.0,0.0
2月6日,江苏,无锡市,2.0,0.0,0.0,32,1.0,0.0
2月6日,江苏,南京市,5.0,0.0,0.0,59,10.0,0.0
2月6日,山东,菏泽市,0.0,2.0,0.0,16,2.0,0.0
2月6日,山东,聊城市,3.0,0.0,0.0,18,0.0,0.0
2月6日,山东,德州市,2.0,0.0,0.0,34,1.0,0.0
2月6日,山东,临沂市,2.0,0.0,0.0,39,1.0,0.0
2月6日,山东,威海市,1.0,3.0,0.0,37,5.0,0.0
2月6日,山东,泰安市,4.0,0.0,0.0,19,1.0,0.0
2月6日,山东,济宁市,7.0,0.0,0.0,37,3.0,0.0
2月6日,山东,潍坊市,5.0,0.0,0.0,24,0.0,0.0
2月6日,山东,烟台市,2.0,0.0,0.0,37,0.0,0.0
2月6日,山东,青岛市,6.0,0.0,0.0,54,4.0,0.0
2月6日,山东,济南市,4.0,0.0,0.0,43,0.0,0.0
2月6日,黑龙江,大庆市,0.0,0.0,1.0,18,0.0,1.0
2月6日,黑龙江,绥化市,5.0,0.0,0.0,32,0.0,3.0
2月6日,黑龙江,双鸭山市,4.0,0.0,0.0,21,1.0,0.0
2月6日,黑龙江,鸡西市,9.0,0.0,0.0,21,0.0,0.0
2月6日,黑龙江,大庆市,2.0,0.0,0.0,18,0.0,0.0
2月6日,黑龙江,佳木斯市,1.0,0.0,0.0,13,0.0,0.0
2月6日,黑龙江,牡丹江市,1.0,0.0,0.0,11,0.0,0.0
2月6日,黑龙江,齐齐哈尔市,6.0,0.0,0.0,27,0.0,0.0
2月6日,黑龙江,哈尔滨市,9.0,0.0,0.0,90,6.0,0.0
2月6日,安徽,安庆市,4.0,0.0,0.0,68,3.0,0.0
2月6日,安徽,铜陵市,1.0,0.0,0.0,23,1.0,0.0
2月6日,安徽,宣城市,1.0,0.0,0.0,6,1.0,0.0
2月6日,安徽,芜湖市,3.0,1.0,0.0,32,2.0,0.0
2月6日,安徽,六安市,2.0,0.0,0.0,39,1.0,0.0
2月6日,安徽,阜阳市,11.0,0.0,0.0,105,3.0,0.0
2月6日,安徽,蚌埠市,16.0,0.0,0.0,67,0.0,0.0
2月6日,安徽,宿州市,1.0,0.0,0.0,28,0.0,0.0
2月6日,安徽,亳州市,8.0,0.0,0.0,72,2.0,0.0
2月6日,安徽,淮北市,3.0,0.0,0.0,18,0.0,0.0
2月6日,安徽,合肥市,11.0,0.0,0.0,117,5.0,0.0
2月6日,河南,济源市,1.0,0.0,0.0,3,0.0,0.0
2月6日,河南,驻马店市,16.0,2.0,0.0,108,2.0,0.0
2月6日,河南,周口市,3.0,0.0,0.0,74,1.0,0.0
2月6日,河南,信阳市,26.0,0.0,0.0,193,9.0,0.0
2月6日,河南,商丘市,4.0,0.0,0.0,72,0.0,0.0
2月6日,河南,南阳市,4.0,1.0,0.0,137,5.0,3.0
2月6日,河南,漯河市,2.0,0.0,0.0,35,0.0,0.0
2月6日,河南,许昌市,2.0,0.0,0.0,28,0.0,0.0
2月6日,河南,濮阳市,1.0,0.0,0.0,5,0.0,0.0
2月6日,河南,焦作市,2.0,0.0,0.0,19,0.0,0.0
2月6日,河南,新乡市,2.0,0.0,0.0,47,0.0,0.0
2月6日,河南,安阳市,2.0,0.0,0.0,48,0.0,0.0
2月6日,河南,平顶山市,7.0,0.0,0.0,46,0.0,0.0
2月6日,河南,洛阳市,4.0,0.0,0.0,23,0.0,0.0
2月6日,河南,开封市,1.0,0.0,0.0,20,0.0,0.0
2月6日,河南,郑州市,10.0,0.0,0.0,139,20.0,0.0
2月6日,贵州,铜仁市,0.0,1.0,0.0,8,2.0,0.0
2月6日,贵州,毕节市,2.0,0.0,0.0,13,0.0,0.0
2月6日,贵州,贵阳市,3.0,0.0,0.0,16,1.0,0.0
2月6日,吉林,吉林市,0.0,1.0,0.0,7,1.0,0.0
2月6日,吉林,延边州,1.0,0.0,0.0,4,0.0,0.0
2月6日,吉林,四平市,1.0,0.0,0.0,10,0.0,0.0
2月6日,吉林,长春市,1.0,0.0,0.0,30,1.0,0.0
2月6日,吉林,辽源市,2.0,0.0,0.0,5,0.0,0.0
2月6日,天津,河东区,0.0,1.0,0.0,11,1.0,0.0
2月6日,广西,来宾市,1.0,0.0,0.0,1,0.0,0.0
2月6日,广西,河池市,2.0,0.0,0.0,14,0.0,0.0
2月6日,广西,贵港市,2.0,0.0,0.0,7,0.0,0.0
2月6日,广西,钦州市,3.0,0.0,0.0,7,0.0,0.0
2月6日,广西,防城港市,2.0,0.0,0.0,18,1.0,0.0
2月6日,广西,北海市,2.0,0.0,0.0,42,2.0,0.0
2月6日,广西,桂林市,1.0,0.0,0.0,42,5.0,0.0
